140,30,0,141,138,
140,28,0,141,138,
141,29,0,141,138,
141,29,0,141,138,
141,30,0,141,138,
141,28,0,141,138,
141,29,0,142,139,
141,29,0,142,139,
141,29,0,142,139,
141,30,0,142,139,
141,28,0,142,139,
141,29,0,142,139,
141,27,0,142,139,
141,28,0,142,139,
141,28,0,142,139,
141,29,0,142,139,
141,29,0,142,139,
141,27,0,142,139,
142,26,0,142,139,
142,26,0,142,139,
142,27,0,142,139,
142,31,0,142,139,
142,31,0,142,139,
142,27,0,142,139,
142,26,0,142,139,
142,27,0,142,139,
142,25,0,142,139,
142,29,0,142,139,
142,26,0,143,140,
142,30,0,143,140,
142,25,0,143,140,
142,27,0,143,140,
142,27,0,143,140,
142,30,0,143,140,
142,28,0,143,140,
142,26,0,143,140,
142,29,0,143,140,
143,27,0,143,140,
143,29,0,143,140,
143,28,0,143,140,
143,28,0,143,140,
143,27,0,143,140,
143,27,0,143,140,
143,29,0,143,140,
143,28,0,143,140,
143,30,0,143,140,
143,26,0,143,140,
143,31,0,143,140,
143,34,0,143,140,
143,25,0,143,140,
143,26,0,143,141,
143,26,0,144,141,
143,29,0,144,141,
143,31,0,144,141,
143,27,0,144,141,
143,27,0,144,141,
143,26,0,144,141,
143,27,0,144,141,
144,25,0,144,141,
144,27,0,144,141,
144,28,0,144,141,
144,26,0,144,141,
144,27,0,144,141,
144,27,0,144,141,
144,27,0,144,141,
144,26,0,144,141,
144,30,0,144,141,
144,26,0,144,141,
144,27,0,144,141,
144,27,0,144,141,
144,29,0,144,141,
144,28,0,144,141,
144,24,0,144,142,
144,27,0,145,142,
144,27,0,145,142,
144,26,0,145,142,
144,30,0,145,142,
144,26,0,145,142,
144,30,0,145,142,
145,27,0,145,142,
145,29,0,145,142,
145,27,0,145,142,
145,28,0,145,142,
145,30,0,145,142,
145,26,0,145,142,
145,30,0,145,142,
145,25,0,145,142,
145,26,0,145,142,
145,26,0,145,142,
145,25,0,145,142,
145,27,0,145,142,
145,29,0,145,142,
145,26,0,145,142,
145,30,0,145,142,
145,28,0,145,143,
145,30,0,146,143,
145,28,0,146,143,
145,29,0,146,143,
145,29,0,146,143,
145,27,0,146,143,
145,26,0,146,143,
146,25,0,146,143,
146,27,0,146,143,
146,26,0,146,143,
146,26,0,146,143,
146,26,0,146,143,
146,27,0,146,143,
146,29,0,146,143,
146,29,0,146,143,
146,27,0,146,143,
146,28,0,146,143,
146,26,0,146,143,
146,32,0,146,143,
146,27,0,146,143,
146,31,0,146,143,
146,27,0,146,143,
146,28,0,146,143,
146,30,0,147,144,
146,28,0,147,144,
146,30,0,147,144,
146,27,0,147,144,
146,27,0,147,144,
146,30,0,147,144,
146,32,0,147,144,
146,28,0,147,144,
146,32,0,147,144,
146,30,0,147,144,
146,27,0,147,144,
146,29,0,147,144,
146,30,0,147,144,
146,30,0,147,144,
146,30,0,147,144,
146,33,0,147,144,
146,29,0,147,144,
147,27,0,147,144,
147,32,0,147,144,
147,28,0,147,144,
147,32,0,147,144,
147,29,0,147,144,
147,29,0,147,145,
147,33,0,148,145,
147,30,0,148,145,
147,28,0,148,145,
147,29,0,148,145,
147,29,0,148,145,
147,28,0,148,145,
147,32,0,148,145,
147,30,0,148,145,
147,32,0,148,145,
147,29,0,148,145,
147,31,0,148,145,
147,31,0,148,145,
147,32,0,148,145,
147,28,0,148,145,
147,31,0,148,145,
147,29,0,148,145,
148,29,0,148,145,
148,28,0,148,145,
148,28,0,148,145,
148,33,0,148,145,
148,27,0,148,145,
148,30,0,148,146,
148,28,0,149,146,
148,28,0,149,146,
148,29,0,149,146,
148,29,0,149,146,
148,28,0,149,146,
148,26,0,149,146,
148,32,0,149,146,
148,27,0,149,146,
148,31,0,149,146,
148,28,0,149,146,
149,26,0,149,146,
149,29,0,149,146,
149,29,0,149,146,
149,27,0,149,146,
149,28,0,149,146,
149,28,0,149,146,
149,27,0,149,146,
149,27,0,149,146,
149,28,0,149,146,
149,28,0,149,146,
149,26,0,149,146,
149,27,0,149,147,
149,29,0,150,147,
149,33,0,151,147,
149,36,0,151,147,
149,38,0,152,147,
149,45,0,153,147,
150,44,0,153,147,
150,48,0,154,147,
150,52,0,155,147,
150,53,0,155,147,
150,57,0,156,147,
150,61,0,157,147,
150,63,0,157,147,
150,66,0,158,147,
150,70,0,159,147,
150,75,0,159,147,
150,75,0,160,147,
150,79,0,161,147,
150,83,0,161,147,
150,86,0,162,147,
150,88,0,163,147,
150,94,0,163,147,
151,93,0,164,147,
151,97,0,165,148,
151,101,0,165,148,
151,103,0,166,148,
151,103,0,167,148,
151,111,0,168,148,
151,115,0,168,148,
151,114,0,169,148,
151,118,0,170,148,
152,120,0,170,148,
152,122,0,171,148,
152,126,0,172,148,
152,128,0,172,148,
152,131,0,173,148,
152,133,0,174,148,
153,135,0,174,148,
153,143,0,175,148,
153,139,0,176,148,
153,142,0,176,148,
153,146,0,177,148,
154,148,0,178,148,
154,150,0,178,148,
154,151,0,179,148,
154,153,0,180,149,
155,156,0,180,149,
155,158,0,181,149,
155,153,0,182,149,
156,162,0,182,149,
156,162,0,183,149,
156,167,0,184,149,
157,166,0,184,149,
157,167,0,185,149,
157,167,0,186,149,
158,174,0,187,149,
158,171,0,187,149,
159,174,0,188,149,
159,171,0,189,149,
160,174,0,189,149,
160,175,0,190,149,
160,178,0,191,149,
161,176,0,191,149,
162,177,0,192,149,
162,178,0,193,149,
163,180,0,193,149,
163,180,0,194,149,
164,180,0,195,150,
164,180,0,195,151,
165,180,0,196,151,
165,180,0,197,152,
165,180,0,197,153,
166,180,0,198,153,
167,180,0,199,154,
167,180,0,199,155,
168,180,0,200,155,
168,180,0,201,156,
169,180,0,201,157,
170,180,0,202,157,
170,180,0,203,158,
171,180,0,203,159,
171,180,0,204,159,
172,180,0,205,160,
172,180,0,206,161,
173,180,0,206,161,
173,180,0,207,162,
174,180,0,208,163,
175,180,0,208,163,
175,180,0,209,164,
176,180,0,210,165,
176,180,0,210,165,
177,180,0,211,166,
178,180,0,212,167,
178,180,0,212,168,
179,180,0,213,168,
179,180,0,214,169,
180,180,0,214,170,
181,180,0,215,170,
181,180,0,216,171,
182,180,0,216,172,
182,180,0,217,172,
183,180,0,217,173,
184,180,0,217,174,
184,180,0,217,174,
185,180,0,217,175,
185,180,0,217,176,
186,180,0,217,176,
187,180,0,217,177,
187,180,0,217,178,
188,180,0,217,178,
188,180,0,217,179,
189,175,0,217,180,
190,174,0,217,180,
190,172,0,217,181,
191,166,0,217,182,
191,168,0,217,182,
192,166,0,217,183,
193,158,0,217,184,
193,156,0,217,184,
194,152,0,217,185,
194,154,0,217,186,
195,146,0,217,187,
196,144,0,217,187,
196,141,0,217,188,
197,137,0,217,189,
198,133,0,217,189,
199,131,0,217,190,
199,129,0,217,191,
200,124,0,217,191,
201,122,0,217,192,
201,120,0,217,193,
202,116,0,217,193,
202,112,0,217,194,
203,112,0,217,195,
204,110,0,217,195,
204,102,0,217,196,
205,98,0,217,197,
206,96,0,217,197,
206,93,0,217,198,
207,89,0,217,199,
208,85,0,217,199,
209,83,0,217,200,
209,79,0,217,201,
210,81,0,217,201,
210,77,0,217,202,
211,71,0,217,203,
212,67,0,217,203,
212,65,0,217,204,
213,63,0,217,205,
213,64,0,217,206,
214,58,0,217,206,
214,58,0,217,207,
215,53,0,217,208,
216,49,0,217,208,
216,49,0,217,209,
217,46,0,217,210,
217,44,0,217,210,
218,39,0,217,211,
218,43,0,217,212,
218,44,0,217,212,
219,39,0,217,213,
219,32,0,217,214,
220,33,0,217,214,
220,27,0,217,215,
221,32,0,217,216,
221,25,0,217,216,
221,26,0,217,217,
222,23,0,217,217,
222,21,0,217,217,
223,20,0,217,217,
223,17,0,217,217,
223,14,0,217,217,
224,13,0,217,217,
224,18,0,217,217,
224,12,0,217,217,
225,11,0,217,217,
225,10,0,217,217,
225,9,0,217,217,
226,6,0,217,217,
226,5,0,217,217,
226,3,0,217,217,
226,4,0,217,217,
227,1,0,217,217,
227,5,0,217,217,
227,0,0,217,217,
227,0,0,217,217,
227,0,0,217,217,
228,0,0,217,217,
228,0,0,217,217,
228,0,0,217,217,
228,0,0,217,217,
228,0,0,217,217,
228,0,0,217,217,
228,0,0,217,217,
229,0,0,217,217,
229,0,0,217,217,
229,0,0,217,217,
229,0,0,217,217,
229,0,0,216,217,
229,0,0,216,217,
229,0,0,216,217,
229,0,0,216,217,
229,0,0,215,217,
229,0,0,215,217,
229,0,0,215,217,
229,0,0,214,217,
229,0,0,214,217,
229,0,0,214,217,
230,0,0,214,217,
230,0,0,213,217,
230,0,0,213,217,
229,0,0,213,217,
230,0,0,212,217,
230,0,0,212,217,
230,0,0,212,217,
230,0,0,211,217,
230,0,0,211,217,
230,0,0,211,217,
230,0,0,211,217,
230,0,0,210,217,
230,0,0,210,217,
230,0,0,210,217,
230,0,0,209,217,
230,0,0,209,217,
229,0,0,209,217,
229,0,0,209,217,
229,0,0,208,217,
229,0,0,208,217,
229,0,0,208,217,
229,0,0,207,217,
229,0,0,207,217,
229,0,0,207,217,
229,0,0,207,217,
229,0,0,206,217,
229,0,0,206,217,
229,0,0,206,217,
229,0,0,205,217,
229,0,0,205,217,
229,0,0,205,217,
229,0,0,204,217,
229,0,0,204,217,
229,0,0,204,217,
229,0,0,204,217,
229,0,0,203,217,
228,0,0,203,217,
228,0,0,203,217,
228,0,0,202,217,
228,0,0,202,217,
228,0,0,202,217,
228,0,0,202,217,
228,0,0,201,217,
228,0,0,201,217,
228,0,0,201,217,
228,0,0,200,217,
228,0,0,200,217,
228,0,0,200,217,
228,0,0,199,217,
228,0,0,199,217,
228,0,0,199,217,
227,0,0,199,217,
227,0,0,198,217,
227,0,0,198,217,
227,0,0,198,217,
227,0,0,197,217,
227,0,26,197,216,
227,0,25,197,216,
227,0,25,197,216,
227,0,26,196,216,
226,0,26,196,215,
